               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 661,            0.033206,            0.036791,           0.0015977,             0.79997,             0.57799,             0.65337,             0.34187,            0.038837,            0.024885,            0.010938,           0.0077907,           0.0077907,           0.0077907
                 662,            0.030789,            0.032708,           0.0016896,             0.76288,             0.63507,             0.65735,             0.34076,            0.039766,            0.024968,           0.0099686,           0.0077846,           0.0077846,           0.0077846
                 663,             0.03141,            0.034662,           0.0018775,             0.76855,             0.69085,             0.68142,             0.36135,            0.038506,            0.023954,           0.0088875,           0.0077785,           0.0077785,           0.0077785
                 664,            0.029716,            0.041031,           0.0024511,             0.76603,             0.73636,             0.70688,             0.39339,            0.037993,            0.023987,            0.008045,           0.0077724,           0.0077724,           0.0077724
                 665,            0.028576,            0.036689,           0.0017461,              0.7408,             0.63065,             0.69767,             0.39195,            0.037374,            0.023284,           0.0090366,           0.0077663,           0.0077663,           0.0077663
                 666,            0.027617,            0.028007,           0.0015569,             0.77677,             0.64437,             0.69302,             0.37057,            0.039081,            0.024713,           0.0095848,           0.0077602,           0.0077602,           0.0077602
                 667,            0.030621,            0.035977,           0.0024583,              0.7496,             0.65519,             0.67889,             0.36783,            0.038731,            0.025049,           0.0094005,           0.0077541,           0.0077541,           0.0077541
                 668,            0.033437,            0.036208,           0.0023324,             0.67726,             0.78732,             0.72434,             0.39277,            0.038272,            0.024568,           0.0081668,            0.007748,            0.007748,            0.007748
                 669,             0.03083,            0.031801,           0.0017103,             0.74551,             0.82289,             0.76744,             0.42202,            0.038267,            0.023924,           0.0073463,           0.0077418,           0.0077418,           0.0077418
                 670,            0.025554,            0.034933,           0.0012809,             0.65353,             0.80078,             0.72458,             0.41837,            0.037193,            0.023075,           0.0069828,           0.0077357,           0.0077357,           0.0077357
                 671,            0.030245,            0.036108,            0.002015,             0.77264,             0.71232,             0.71435,             0.41265,            0.037653,            0.024055,           0.0068573,           0.0077296,           0.0077296,           0.0077296
                 672,            0.029006,            0.030997,           0.0017984,             0.71119,             0.72993,             0.68861,               0.387,            0.037853,            0.023868,           0.0078015,           0.0077234,           0.0077234,           0.0077234
                 673,            0.033234,            0.037547,           0.0018835,             0.67603,             0.72916,             0.71387,             0.39253,            0.037758,            0.024377,           0.0073544,           0.0077173,           0.0077173,           0.0077173
                 674,            0.030096,            0.032713,           0.0023965,             0.71894,             0.61268,             0.67762,             0.39589,            0.038338,            0.025657,           0.0085832,           0.0077111,           0.0077111,           0.0077111
                 675,            0.027726,            0.031217,           0.0017518,             0.68233,              0.6516,             0.64344,             0.36435,            0.039941,            0.026177,           0.0093771,            0.007705,            0.007705,            0.007705
                 676,            0.028149,            0.028944,           0.0012297,             0.71381,             0.62618,             0.65821,             0.36728,            0.039136,              0.0257,           0.0084478,           0.0076988,           0.0076988,           0.0076988
                 677,            0.034282,            0.037582,           0.0021363,             0.79179,             0.61971,             0.68022,             0.38034,            0.038792,            0.024594,            0.008775,           0.0076926,           0.0076926,           0.0076926
                 678,            0.032176,            0.033461,           0.0027631,             0.71973,             0.69442,             0.67506,             0.38524,            0.039081,            0.024359,           0.0076488,           0.0076865,           0.0076865,           0.0076865
                 679,            0.030397,            0.038423,           0.0017791,             0.68575,             0.74663,              0.7112,             0.39066,            0.037911,            0.023957,           0.0070544,           0.0076803,           0.0076803,           0.0076803
                 680,            0.028224,            0.038742,           0.0017033,             0.72687,             0.71937,             0.68871,             0.37051,            0.038606,            0.024691,           0.0075879,           0.0076741,           0.0076741,           0.0076741
                 681,            0.031337,            0.034518,           0.0021309,             0.75915,             0.74437,             0.70416,             0.37227,            0.039469,            0.024978,           0.0074889,           0.0076679,           0.0076679,           0.0076679
                 682,            0.027184,             0.03332,            0.001637,             0.79147,             0.73005,             0.73432,             0.38373,            0.039265,            0.024927,           0.0068022,           0.0076617,           0.0076617,           0.0076617
                 683,             0.02823,            0.029501,            0.001351,             0.71125,             0.69085,             0.70177,             0.38022,            0.039244,            0.024703,           0.0073657,           0.0076555,           0.0076555,           0.0076555
                 684,            0.032821,            0.034158,           0.0021666,              0.7344,             0.67964,             0.70125,             0.38389,            0.038824,            0.024673,           0.0072154,           0.0076493,           0.0076493,           0.0076493
                 685,            0.027646,             0.03348,           0.0021687,             0.78909,             0.68662,             0.68238,             0.38524,            0.038399,            0.024633,           0.0075543,           0.0076431,           0.0076431,           0.0076431
                 686,            0.029942,            0.035284,           0.0017953,             0.73999,             0.62276,             0.64876,             0.35757,            0.039316,            0.024756,           0.0090064,           0.0076369,           0.0076369,           0.0076369
                 687,            0.029112,            0.034168,           0.0018244,             0.69934,             0.62641,             0.65327,              0.3647,            0.038643,            0.024538,           0.0089907,           0.0076306,           0.0076306,           0.0076306
                 688,            0.028274,            0.039352,           0.0019007,             0.69374,             0.64789,             0.69543,             0.38159,            0.039006,            0.024884,           0.0072239,           0.0076244,           0.0076244,           0.0076244
                 689,            0.027771,            0.032727,           0.0014948,             0.79434,             0.71855,             0.72688,             0.40748,            0.038924,            0.024244,           0.0069718,           0.0076182,           0.0076182,           0.0076182
                 690,            0.031458,            0.042255,           0.0020004,             0.87236,             0.63768,             0.72524,             0.39813,            0.039161,            0.024111,           0.0077906,           0.0076119,           0.0076119,           0.0076119
                 691,            0.030806,            0.040563,           0.0018492,             0.86002,             0.60539,             0.69421,              0.3577,            0.041216,            0.024858,           0.0078574,           0.0076057,           0.0076057,           0.0076057
                 692,            0.033128,            0.033152,              0.0019,             0.73903,             0.68028,              0.6724,             0.34251,            0.041181,            0.025255,           0.0085695,           0.0075994,           0.0075994,           0.0075994
                 693,            0.029528,            0.034435,           0.0016279,              0.8437,             0.63559,             0.71565,             0.38762,            0.040496,            0.025506,           0.0074937,           0.0075932,           0.0075932,           0.0075932
                 694,            0.031296,            0.034487,           0.0024059,             0.70194,             0.71918,             0.70464,             0.36769,            0.041411,            0.025379,           0.0070195,           0.0075869,           0.0075869,           0.0075869
                 695,             0.02926,            0.034356,           0.0016281,             0.74191,              0.6588,             0.68338,             0.37312,            0.039898,             0.02548,           0.0074697,           0.0075807,           0.0075807,           0.0075807
                 696,            0.031203,            0.037276,           0.0025081,             0.69956,             0.65845,             0.65794,             0.37651,            0.039464,            0.026013,           0.0085178,           0.0075744,           0.0075744,           0.0075744
                 697,            0.027937,            0.034825,           0.0016873,             0.73525,             0.64085,             0.65137,             0.34198,             0.04125,            0.025807,           0.0090414,           0.0075681,           0.0075681,           0.0075681
                 698,            0.030327,            0.030206,            0.001324,             0.88361,             0.60389,             0.71258,             0.38424,            0.040211,             0.02612,           0.0086671,           0.0075618,           0.0075618,           0.0075618
                 699,            0.026854,             0.03191,           0.0019911,             0.85697,             0.59836,             0.70913,             0.39532,            0.039896,            0.026297,           0.0089528,           0.0075555,           0.0075555,           0.0075555
                 700,            0.030479,             0.03494,           0.0016629,             0.84385,             0.62701,             0.70441,             0.38252,            0.040124,            0.025814,           0.0084062,           0.0075493,           0.0075493,           0.0075493
                 701,            0.030131,            0.034272,           0.0019139,             0.76959,             0.59472,             0.66322,             0.38544,            0.039628,             0.02551,           0.0087605,            0.007543,            0.007543,            0.007543
                 702,            0.029758,            0.030627,            0.001437,             0.77791,             0.71188,             0.70419,             0.39909,            0.039433,            0.025527,           0.0069705,           0.0075367,           0.0075367,           0.0075367
                 703,             0.02838,             0.03252,           0.0017592,             0.76339,             0.69789,             0.69708,             0.40147,            0.039229,            0.025272,           0.0069652,           0.0075304,           0.0075304,           0.0075304
                 704,            0.026237,            0.032249,           0.0013818,             0.80805,             0.63752,             0.67677,             0.38253,            0.039007,            0.024139,           0.0084974,            0.007524,            0.007524,            0.007524
                 705,            0.029516,            0.033755,           0.0015956,             0.72319,             0.71232,             0.70253,             0.41986,            0.038753,            0.024619,           0.0069543,           0.0075177,           0.0075177,           0.0075177
                 706,            0.028193,            0.035253,           0.0014575,             0.78481,             0.64604,             0.69182,             0.39977,            0.038915,            0.025483,           0.0086364,           0.0075114,           0.0075114,           0.0075114
                 707,            0.029244,            0.034111,            0.001802,             0.64931,             0.72289,             0.69539,             0.39283,            0.038108,            0.025423,           0.0076968,           0.0075051,           0.0075051,           0.0075051
                 708,            0.028549,             0.03085,           0.0016089,             0.76662,              0.6338,             0.69249,             0.39384,             0.03818,            0.025656,           0.0080889,           0.0074987,           0.0074987,           0.0074987
                 709,            0.030416,            0.034013,             0.00216,             0.78388,             0.66161,             0.68274,             0.37484,             0.03809,            0.025242,           0.0077875,           0.0074924,           0.0074924,           0.0074924
                 710,            0.028392,            0.031671,           0.0015596,             0.64947,             0.68977,             0.65379,             0.35983,            0.037273,            0.026074,           0.0088625,           0.0074861,           0.0074861,           0.0074861
                 711,             0.03131,             0.04308,           0.0018396,             0.77048,             0.64259,             0.69281,             0.36554,            0.037634,            0.025097,           0.0084238,           0.0074797,           0.0074797,           0.0074797
                 712,            0.032924,            0.036275,           0.0016006,             0.87398,             0.62315,             0.70594,             0.35687,            0.038458,            0.024601,            0.008811,           0.0074734,           0.0074734,           0.0074734
                 713,            0.028517,            0.029927,           0.0025484,             0.77881,             0.65528,              0.6811,             0.36851,            0.038851,            0.025137,           0.0092815,            0.007467,            0.007467,            0.007467
                 714,            0.029585,            0.032025,           0.0020398,              0.8157,             0.59501,             0.65755,             0.37336,            0.037877,            0.025264,            0.010168,           0.0074607,           0.0074607,           0.0074607
                 715,            0.027731,            0.030447,           0.0014891,             0.83136,             0.55807,             0.65399,             0.37268,            0.038133,            0.025357,            0.009642,           0.0074543,           0.0074543,           0.0074543
                 716,            0.027404,             0.03409,           0.0016225,             0.68331,             0.61742,             0.63701,             0.37681,            0.037604,            0.025209,            0.010047,           0.0074479,           0.0074479,           0.0074479
                 717,             0.02704,            0.031097,           0.0015061,             0.79342,             0.55211,              0.6668,             0.38578,            0.037817,            0.025398,           0.0094157,           0.0074416,           0.0074416,           0.0074416
                 718,            0.027288,            0.026649,           0.0017784,             0.82411,             0.59859,              0.6961,             0.37982,            0.038506,            0.025184,           0.0086153,           0.0074352,           0.0074352,           0.0074352
                 719,            0.028321,            0.033078,           0.0017858,             0.77871,             0.67289,             0.71423,             0.39558,            0.039221,            0.024967,           0.0077213,           0.0074288,           0.0074288,           0.0074288
                 720,            0.028974,             0.02845,           0.0014606,             0.74045,             0.68812,             0.73349,             0.41007,            0.038676,            0.024729,           0.0068664,           0.0074224,           0.0074224,           0.0074224
                 721,            0.031312,            0.037275,           0.0019676,             0.74845,             0.71188,             0.70188,             0.39664,            0.038225,            0.024364,           0.0085528,            0.007416,            0.007416,            0.007416
                 722,            0.027129,            0.030743,           0.0017427,             0.70433,             0.69043,             0.66898,             0.38971,            0.037212,            0.024361,            0.010013,           0.0074096,           0.0074096,           0.0074096
                 723,            0.028784,            0.030821,           0.0019798,             0.71748,             0.68949,             0.70212,             0.39989,             0.03725,            0.025681,           0.0091584,           0.0074032,           0.0074032,           0.0074032
                 724,            0.026539,            0.034212,           0.0018884,             0.69276,             0.74401,             0.71747,             0.40719,            0.037104,            0.024955,           0.0090917,           0.0073968,           0.0073968,           0.0073968
                 725,            0.026945,             0.03115,           0.0013799,             0.68768,             0.77252,             0.73371,             0.40919,            0.037739,            0.024512,           0.0080212,           0.0073904,           0.0073904,           0.0073904
                 726,            0.026496,            0.029638,           0.0013838,             0.81743,              0.7299,             0.74765,             0.40712,            0.038642,            0.025235,           0.0074903,            0.007384,            0.007384,            0.007384
                 727,            0.028354,            0.031698,           0.0015511,              0.7702,             0.71197,             0.74816,             0.40978,            0.037515,            0.024571,           0.0078977,           0.0073775,           0.0073775,           0.0073775
                 728,            0.029438,            0.036301,            0.001548,             0.67993,              0.6975,             0.70729,              0.3847,            0.037857,            0.024198,           0.0078862,           0.0073711,           0.0073711,           0.0073711
                 729,            0.031813,            0.034337,           0.0012897,             0.78133,             0.68345,             0.71514,             0.40144,            0.036879,            0.023281,           0.0084323,           0.0073647,           0.0073647,           0.0073647
                 730,            0.028271,            0.030003,           0.0020194,             0.72872,              0.6548,              0.6958,             0.40692,            0.037234,            0.023445,           0.0082313,           0.0073583,           0.0073583,           0.0073583
                 731,             0.02417,             0.02665,           0.0015545,             0.74397,             0.66585,             0.70295,             0.39139,             0.03764,            0.024434,           0.0086276,           0.0073518,           0.0073518,           0.0073518
                 732,            0.025248,            0.026894,           0.0014618,             0.78231,             0.65214,              0.7096,             0.39913,            0.038026,            0.024189,           0.0084532,           0.0073454,           0.0073454,           0.0073454
                 733,            0.027026,            0.032991,           0.0016829,             0.81722,             0.63726,             0.71867,             0.40578,            0.037777,            0.023833,           0.0083765,           0.0073389,           0.0073389,           0.0073389
                 734,            0.028631,            0.031905,           0.0020509,             0.83428,             0.63251,             0.71338,             0.40271,            0.038656,            0.023783,           0.0085977,           0.0073325,           0.0073325,           0.0073325
                 735,            0.028648,            0.029112,           0.0018957,             0.76815,             0.60122,             0.68597,             0.39277,            0.037582,            0.023825,           0.0091743,            0.007326,            0.007326,            0.007326
                 736,            0.028002,            0.032792,           0.0016972,             0.80804,             0.70139,             0.73932,             0.43613,            0.037024,            0.023453,           0.0075283,           0.0073195,           0.0073195,           0.0073195
                 737,            0.029854,            0.035087,           0.0017724,             0.84516,             0.56585,             0.68064,             0.39703,            0.037168,             0.02378,             0.00756,           0.0073131,           0.0073131,           0.0073131
                 738,             0.03054,            0.032323,            0.001529,              0.7733,             0.60458,             0.67765,              0.3889,            0.036842,            0.024045,            0.007566,           0.0073066,           0.0073066,           0.0073066
                 739,            0.029441,            0.030484,           0.0016436,             0.69282,             0.66549,             0.66927,              0.3772,            0.038046,            0.025606,           0.0070346,           0.0073001,           0.0073001,           0.0073001
                 740,            0.032118,            0.037246,           0.0018566,             0.79339,             0.66893,             0.72488,             0.39983,            0.037049,             0.02385,            0.006702,           0.0072937,           0.0072937,           0.0072937
                 741,            0.028448,            0.034037,           0.0014281,             0.82004,             0.64947,             0.74798,             0.40649,            0.038014,            0.023803,           0.0061055,           0.0072872,           0.0072872,           0.0072872
                 742,            0.027852,            0.035737,            0.001572,             0.92304,             0.60065,             0.73479,              0.4021,            0.037935,            0.023952,            0.006748,           0.0072807,           0.0072807,           0.0072807
                 743,            0.028774,            0.034319,           0.0019767,             0.88127,             0.59378,             0.70777,             0.39047,            0.038311,             0.02469,           0.0070442,           0.0072742,           0.0072742,           0.0072742
                 744,            0.025469,            0.029577,           0.0016789,             0.88273,             0.58415,             0.70859,             0.39886,            0.038473,            0.025223,           0.0074985,           0.0072677,           0.0072677,           0.0072677
                 745,             0.02561,            0.032043,           0.0016527,              0.7527,             0.67641,             0.69982,             0.39166,             0.03883,            0.024516,           0.0075969,           0.0072612,           0.0072612,           0.0072612
                 746,            0.023811,            0.026411,           0.0013735,             0.59989,              0.7581,             0.70654,             0.38707,             0.03963,            0.025625,           0.0077486,           0.0072547,           0.0072547,           0.0072547
                 747,            0.024113,            0.026296,           0.0012667,             0.73622,             0.67981,             0.69967,             0.39259,            0.038916,            0.026961,           0.0084023,           0.0072482,           0.0072482,           0.0072482
                 748,            0.028955,              0.0318,           0.0016042,             0.80093,             0.59336,             0.65762,             0.36934,            0.038599,            0.026325,           0.0097313,           0.0072416,           0.0072416,           0.0072416
                 749,            0.029673,            0.029576,           0.0012422,             0.68447,             0.70141,             0.67487,             0.39064,            0.038567,             0.02578,           0.0091989,           0.0072351,           0.0072351,           0.0072351
                 750,            0.025799,            0.028618,           0.0014992,             0.71431,             0.67993,             0.69463,             0.39188,            0.038591,             0.02527,           0.0080894,           0.0072286,           0.0072286,           0.0072286
                 751,            0.029111,            0.036863,           0.0019128,             0.74317,             0.74437,             0.75221,             0.40505,            0.038904,            0.025023,           0.0072247,           0.0072221,           0.0072221,           0.0072221
                 752,             0.03019,            0.036233,           0.0022249,             0.70614,             0.70453,             0.70763,             0.41132,            0.038781,            0.024996,           0.0074789,           0.0072155,           0.0072155,           0.0072155
                 753,            0.030643,             0.04406,           0.0025589,             0.80484,             0.66972,             0.72001,             0.41062,            0.039233,            0.024526,           0.0068028,            0.007209,            0.007209,            0.007209
                 754,            0.029279,            0.040119,           0.0015647,             0.87835,             0.65528,             0.74808,             0.42578,             0.03931,            0.024109,           0.0062665,           0.0072025,           0.0072025,           0.0072025
                 755,            0.028543,             0.02866,           0.0013125,             0.73313,             0.76901,              0.7238,             0.40263,            0.040359,            0.024962,           0.0070808,           0.0071959,           0.0071959,           0.0071959
                 756,             0.03088,            0.036997,           0.0014531,             0.79473,              0.6442,             0.68822,             0.39272,            0.040535,            0.025474,           0.0074317,           0.0071894,           0.0071894,           0.0071894
                 757,            0.029294,            0.034666,            0.001605,             0.77598,             0.61085,             0.65728,             0.37265,            0.040429,            0.025721,           0.0086406,           0.0071828,           0.0071828,           0.0071828
                 758,            0.027882,            0.032879,            0.001934,             0.69466,             0.67621,             0.67296,             0.38356,            0.040079,            0.026575,            0.008783,           0.0071763,           0.0071763,           0.0071763
                 759,            0.026804,            0.033638,           0.0014583,             0.84328,             0.60255,              0.6776,             0.40041,            0.038853,            0.025783,           0.0092245,           0.0071697,           0.0071697,           0.0071697
                 760,            0.026947,            0.030501,           0.0013217,             0.74043,             0.61583,               0.674,             0.39319,            0.038721,            0.025594,           0.0093468,           0.0071631,           0.0071631,           0.0071631
                 761,            0.027568,            0.030867,           0.0016278,              0.6678,             0.65832,             0.67237,             0.38968,            0.037824,            0.025096,           0.0092978,           0.0071566,           0.0071566,           0.0071566
                 762,            0.025537,            0.029836,           0.0015715,             0.75642,             0.59789,             0.66838,             0.38317,            0.037984,            0.024385,            0.008785,             0.00715,             0.00715,             0.00715
                 763,               0.028,            0.034219,           0.0015662,             0.78391,             0.63697,             0.68714,             0.39173,            0.037943,            0.024085,           0.0083893,           0.0071434,           0.0071434,           0.0071434
                 764,            0.028716,            0.031323,           0.0017009,             0.78882,             0.64085,              0.7259,             0.42582,            0.038172,            0.024031,           0.0074343,           0.0071368,           0.0071368,           0.0071368
                 765,            0.025935,            0.032952,           0.0024127,             0.80399,             0.62657,             0.73548,             0.42271,             0.03835,             0.02422,           0.0073048,           0.0071302,           0.0071302,           0.0071302
                 766,            0.026027,            0.030586,           0.0016201,              0.8219,             0.70915,             0.73854,             0.41313,            0.038885,            0.024922,           0.0070526,           0.0071236,           0.0071236,           0.0071236
                 767,            0.026302,            0.031072,           0.0016835,             0.79568,             0.74085,             0.73361,             0.42599,            0.037898,            0.025176,           0.0070954,           0.0071171,           0.0071171,           0.0071171
                 768,            0.027364,            0.033859,           0.0017759,             0.82989,             0.71571,             0.73984,             0.41494,            0.037592,            0.024818,           0.0063063,           0.0071105,           0.0071105,           0.0071105
                 769,            0.031284,            0.036025,           0.0016301,             0.74413,             0.69773,             0.70525,             0.40037,            0.037396,            0.023866,           0.0079641,           0.0071039,           0.0071039,           0.0071039
                 770,            0.028072,            0.027729,           0.0014354,             0.73205,             0.59437,             0.66857,             0.39173,             0.03778,             0.02447,            0.010352,           0.0070972,           0.0070972,           0.0070972
                 771,            0.028918,            0.027786,           0.0014364,             0.59265,             0.69049,             0.65535,             0.37914,            0.038257,             0.02527,            0.010589,           0.0070906,           0.0070906,           0.0070906
                 772,            0.027699,            0.032287,           0.0013355,             0.79944,             0.62324,             0.68604,             0.39251,            0.037668,            0.024785,           0.0094411,            0.007084,            0.007084,            0.007084
                 773,            0.031124,            0.035362,           0.0022577,             0.82886,             0.61553,             0.70641,             0.39994,            0.037249,            0.023892,           0.0085116,           0.0070774,           0.0070774,           0.0070774
                 774,            0.025337,            0.029732,           0.0015381,             0.80539,             0.65141,             0.73941,             0.43686,            0.036777,            0.023722,           0.0068133,           0.0070708,           0.0070708,           0.0070708
                 775,            0.029467,            0.050525,           0.0018971,             0.76802,             0.67979,             0.71555,             0.40821,            0.038388,            0.023527,           0.0071476,           0.0070642,           0.0070642,           0.0070642
                 776,            0.025877,             0.03185,           0.0016227,             0.82311,             0.62097,             0.72142,             0.40556,            0.038634,             0.02387,           0.0066573,           0.0070575,           0.0070575,           0.0070575
                 777,            0.026419,            0.032647,           0.0017498,             0.68931,             0.69798,             0.73078,             0.40026,            0.038483,            0.024736,           0.0069409,           0.0070509,           0.0070509,           0.0070509
                 778,            0.025608,            0.032641,           0.0014288,             0.74854,             0.58732,             0.70705,             0.39939,            0.038444,            0.024962,           0.0083051,           0.0070443,           0.0070443,           0.0070443
                 779,            0.025915,            0.029981,           0.0019454,             0.71227,             0.57565,             0.65453,              0.3729,            0.037896,            0.025134,           0.0091696,           0.0070376,           0.0070376,           0.0070376
                 780,            0.023757,            0.028208,           0.0017654,              0.7873,             0.53732,             0.62918,             0.35089,            0.038128,            0.025525,             0.01063,            0.007031,            0.007031,            0.007031
                 781,            0.028164,            0.034484,           0.0014165,             0.82973,             0.51953,             0.64451,             0.36091,            0.038327,             0.02533,              0.0104,           0.0070243,           0.0070243,           0.0070243
                 782,            0.032724,             0.04136,           0.0017352,             0.72418,             0.57282,             0.68041,             0.39027,            0.037725,            0.024237,           0.0096301,           0.0070177,           0.0070177,           0.0070177
                 783,            0.028811,            0.034072,           0.0018929,             0.71319,             0.68323,             0.72345,             0.40568,            0.037531,            0.023943,           0.0078441,            0.007011,            0.007011,            0.007011
                 784,            0.026408,            0.030158,           0.0015165,              0.7869,             0.63349,             0.71519,             0.39806,            0.037542,            0.024031,           0.0072732,           0.0070044,           0.0070044,           0.0070044
                 785,            0.026828,            0.030863,           0.0013797,             0.64517,             0.79401,             0.73545,             0.40593,            0.037354,            0.024157,           0.0064198,           0.0069977,           0.0069977,           0.0069977
                 786,            0.030628,             0.03603,           0.0014223,             0.78677,             0.64789,             0.75719,             0.42587,            0.037764,            0.024154,            0.006592,            0.006991,            0.006991,            0.006991
                 787,            0.025485,            0.029462,           0.0014936,             0.76588,             0.65833,             0.73102,             0.41925,            0.037853,            0.024291,           0.0065786,           0.0069843,           0.0069843,           0.0069843
                 788,            0.025913,            0.029771,           0.0012406,             0.89619,             0.57054,             0.73767,             0.42156,            0.037073,            0.023995,           0.0076012,           0.0069777,           0.0069777,           0.0069777
                 789,            0.027368,            0.028978,           0.0014291,             0.66865,              0.7615,             0.73437,             0.40766,             0.03795,            0.024092,           0.0074637,            0.006971,            0.006971,            0.006971
                 790,            0.025157,            0.028891,           0.0020239,             0.65567,              0.7331,             0.71889,               0.394,            0.037946,            0.024069,           0.0078382,           0.0069643,           0.0069643,           0.0069643
                 791,            0.026849,            0.034253,           0.0019133,             0.71047,             0.75845,             0.73121,             0.41013,            0.038041,            0.024512,           0.0060501,           0.0069576,           0.0069576,           0.0069576
                 792,            0.026781,            0.027591,           0.0018121,             0.71324,             0.71225,             0.72125,             0.40295,            0.037658,            0.024989,           0.0064924,           0.0069509,           0.0069509,           0.0069509
                 793,            0.028547,            0.032853,           0.0016313,             0.78952,             0.65856,              0.7068,             0.39125,            0.037987,            0.025521,           0.0074633,           0.0069442,           0.0069442,           0.0069442
                 794,            0.030914,            0.035973,           0.0017738,             0.87911,             0.55868,             0.69752,             0.38494,            0.038044,            0.025827,           0.0093038,           0.0069375,           0.0069375,           0.0069375
                 795,            0.025464,            0.027754,           0.0014888,             0.75834,             0.58331,             0.68374,             0.39267,            0.037626,            0.025063,            0.011175,           0.0069308,           0.0069308,           0.0069308
                 796,            0.027507,             0.03097,           0.0012187,             0.64655,              0.7004,             0.69621,             0.39474,             0.03745,            0.024466,           0.0099185,           0.0069241,           0.0069241,           0.0069241
                 797,            0.030175,            0.030367,           0.0015305,             0.77751,              0.6228,             0.66108,             0.39195,            0.037101,            0.024405,           0.0093485,           0.0069174,           0.0069174,           0.0069174
                 798,            0.027359,            0.028674,           0.0024029,              0.7479,             0.67289,             0.68019,             0.39989,            0.038662,            0.025405,           0.0083807,           0.0069107,           0.0069107,           0.0069107
                 799,            0.026627,            0.029922,           0.0016927,             0.77146,             0.70455,             0.70629,             0.39963,            0.038883,            0.025901,           0.0075141,            0.006904,            0.006904,            0.006904
                 800,            0.026913,            0.032484,           0.0016612,             0.71349,             0.74039,             0.71669,             0.40176,            0.039012,            0.025562,           0.0073103,           0.0068973,           0.0068973,           0.0068973
                 801,            0.027609,            0.034231,           0.0019624,             0.75038,             0.68345,             0.71093,             0.40658,             0.03837,            0.024914,           0.0078485,           0.0068906,           0.0068906,           0.0068906
                 802,            0.023259,            0.026971,           0.0017443,             0.90392,             0.68003,             0.74125,             0.39885,            0.039008,            0.025228,           0.0067708,           0.0068839,           0.0068839,           0.0068839
                 803,            0.026983,            0.031803,            0.001586,             0.81705,             0.75845,             0.77191,             0.43049,            0.037997,            0.024239,           0.0059868,           0.0068771,           0.0068771,           0.0068771
                 804,            0.030662,            0.033483,           0.0016913,             0.90786,             0.58017,             0.72528,             0.39367,            0.038548,            0.025572,           0.0072325,           0.0068704,           0.0068704,           0.0068704
                 805,             0.02702,            0.030234,           0.0013041,             0.78433,             0.58727,             0.69376,             0.38283,            0.039055,             0.02584,           0.0079193,           0.0068637,           0.0068637,           0.0068637
                 806,            0.026466,            0.031236,            0.001488,              0.5952,             0.79042,             0.69303,             0.37881,            0.038565,            0.025668,           0.0075321,           0.0068569,           0.0068569,           0.0068569
                 807,            0.025934,            0.030618,            0.002684,             0.76651,             0.64068,              0.7097,             0.39257,            0.038046,            0.025786,           0.0069903,           0.0068502,           0.0068502,           0.0068502
                 808,            0.024022,            0.027509,           0.0013507,               0.808,             0.61937,             0.69453,             0.39064,            0.037527,            0.025539,           0.0073728,           0.0068434,           0.0068434,           0.0068434
                 809,            0.024866,            0.029405,           0.0016838,             0.85139,             0.65141,             0.72998,              0.4117,            0.037631,            0.025353,           0.0063493,           0.0068367,           0.0068367,           0.0068367
                 810,            0.024848,            0.029666,          0.00097515,             0.83312,             0.72641,             0.74977,             0.42771,            0.037557,            0.025013,           0.0058447,           0.0068299,           0.0068299,           0.0068299
                 811,            0.027142,            0.030073,           0.0012944,             0.80911,             0.68281,             0.72326,              0.4142,             0.03727,            0.024574,           0.0067508,           0.0068232,           0.0068232,           0.0068232
                 812,            0.027494,             0.03119,           0.0012862,             0.85881,             0.62289,             0.70505,             0.40723,            0.037648,            0.024563,           0.0068601,           0.0068164,           0.0068164,           0.0068164
                 813,            0.025657,            0.027577,            0.001417,             0.79821,             0.67776,             0.72666,               0.415,            0.037829,            0.024751,           0.0071783,           0.0068097,           0.0068097,           0.0068097
                 814,            0.027872,            0.032903,           0.0014818,             0.88351,             0.67283,             0.72614,              0.4195,            0.037416,            0.023867,           0.0072709,           0.0068029,           0.0068029,           0.0068029
